student_uni_id,coursecode,attendance
2200030934,22UC0010,100
2200032306,22UC0010,100
2200032314,22UC0010,100
2200032319,22UC0010,100
2200030937,22UC0010,100
2200032330,22UC0010,100
2200032331,22UC0010,100
2200030950,22UC0010,100
2200030955,22UC0010,100
2200032332,22UC0010,100
2200032335,22UC0010,100
2200030957,22UC0010,100
2200032343,22UC0010,100
2200032350,22UC0010,100
2200030959,22UC0010,100
2200032360,22UC0010,100
2200032361,22UC0010,100
2200032363,22UC0010,100
2200032366,22UC0010,100
2200032380,22UC0010,100
2200030960,22UC0010,100
2200030963,22UC0010,100
2200030553,22UC0010,100
2200032390,22UC0010,100
2200032392,22UC0010,100
2200030966,22UC0010,100
2200030555,22UC0010,100
2200032400,22UC0010,100
2200030556,22UC0010,100
2200032404,22UC0010,100
2200032411,22UC0010,100
2200030970,22UC0010,100
2200030520,22UC0010,100
2200032415,22UC0010,100
2200032418,22UC0010,100
2200030505,22UC0010,100
2200030975,22UC0010,100
2200032422,22UC0010,100
2200032432,22UC0010,100
2200030510,22UC0010,100
2200032437,22UC0010,100
2200032438,22UC0010,100
2200030980,22UC0010,100
2200030511,22UC0010,100
2200030513,22UC0010,100
2200030983,22UC0010,100
2200031185,22UC0010,100
2200031003,22UC0010,100
2200031005,22UC0010,100
2200031181,22UC0010,100
2200031177,22UC0010,100
2200031176,22UC0010,100
2200031175,22UC0010,100
2200031174,22UC0010,100
2200031167,22UC0010,100
2200031166,22UC0010,100
2200031162,22UC0010,100
2200031012,22UC0010,100
2200031013,22UC0010,100
2200031146,22UC0010,100
2200031145,22UC0010,100
2200031144,22UC0010,100
2200031138,22UC0010,100
2200031137,22UC0010,100
2200031135,22UC0010,100
2200031021,22UC0010,100
2200031133,22UC0010,100
2200031127,22UC0010,100
2200031039,22UC0010,100
2200031042,22UC0010,100
2200031123,22UC0010,100
2200031047,22UC0010,100
2200031118,22UC0010,100
2200031115,22UC0010,100
2200031110,22UC0010,100
2200031056,22UC0010,100
2200031106,22UC0010,100
2200031104,22UC0010,100
2200031102,22UC0010,100
2200031100,22UC0010,100
2200031095,22UC0010,100
2200031090,22UC0010,100
2200031088,22UC0010,100
2200031072,22UC0010,100
2200030411,22UC0010,100
2200031644,22UC0010,100
2200031639,22UC0010,100
2200031315,22UC0010,100
2200031316,22UC0010,100
2200031319,22UC0010,100
2200031321,22UC0010,100
2200031325,22UC0010,100
2200031334,22UC0010,100
2200031335,22UC0010,100
2200031336,22UC0010,100
2200031338,22UC0010,100
2200031339,22UC0010,100
2200031343,22UC0010,100
2200031347,22UC0010,100
2200031350,22UC0010,100
2200031355,22UC0010,100
2200031356,22UC0010,100
2200031357,22UC0010,100
2200031359,22UC0010,100
2200031365,22UC0010,100
2200031366,22UC0010,100
2200031380,22UC0010,100
2200031381,22UC0010,100
2200031383,22UC0010,100
2200031391,22UC0010,100
2200031393,22UC0010,100
2200031398,22UC0010,100
2200031417,22UC0010,100
2200031418,22UC0010,100
2200031421,22UC0010,100
2200031422,22UC0010,100
2200031630,22UC0010,100
2200031628,22UC0010,100
2200032112,22UC0010,100
2200030434,22UC0010,100
2200030251,22UC0010,100
2200031765,22UC0010,100
2200030581,22UC0010,100
2200032038,22UC0010,100
2200030924,22UC0010,100
2200030549,22UC0010,100
2200031803,22UC0010,100
2200030146,22UC0010,100
2200031311,22UC0010,100
2200032122,22UC0010,100
2200031360,22UC0010,100
2200031361,22UC0010,100
2200032163,22UC0010,100
2200031623,22UC0010,100
2200030218,22UC0010,100
2200032536,22UC0010,100
2200039114,22UC0010,100
2200031599,22UC0010,100
2200032938,22UC0010,100
2200039059,22UC0010,100
2200039046,22UC0010,100
2200032918,22UC0010,100
2200030116,22UC0010,100
2200030117,22UC0010,100
2200032651,22UC0010,100
2200032856,22UC0010,100
2200033152,22UC0010,100
2200032939,22UC0010,100
2200030663,22UC0010,100
2200032666,22UC0010,100
2200031560,22UC0010,100
2200032810,22UC0010,100
2200031555,22UC0010,100
2200039129,22UC0010,100
2200039157,22UC0010,100
2200039137,22UC0010,100
2200039144,22UC0010,100
2200031250,22UC0010,100
2200031258,22UC0010,100
2200030572,22UC0010,100
2200039134,22UC0010,100
2200039040,22UC0010,100
2200033301,22UC0010,100
2200033302,22UC0010,100
2200032612,22UC0010,100
2200031894,22UC0010,100
2200031627,22UC0010,100
2200030122,22UC0010,100
2200031518,22UC0010,100
2200032164,22UC0010,100
2200031116,22UC0010,100
2200030257,22UC0010,100
2200032080,22UC0010,100
2200031651,22UC0010,100
2200039175,22UC0010,100
2200031614,22UC0010,100
2200031603,22UC0010,100
2200031594,22UC0010,100
2200031588,22UC0010,100
2200032774,22UC0010,100
2200030741,22UC0010,100
2200031364,22UC0010,100
2200039145,22UC0010,100
2200031921,22UC0010,100
2200033278,22UC0010,100
2200030494,22UC0010,100
2200032358,22UC0010,100
2200031529,22UC0010,100
2200030246,22UC0010,100
2200030244,22UC0010,100
2200032535,22UC0010,100
2200032538,22UC0010,100
2200031967,22UC0010,100
2200031903,22UC0010,100
2200033134,22UC0010,100
2200031307,22UC0010,100
2200030212,22UC0010,100
2200031992,22UC0010,100
2200030296,22UC0010,100
2200030082,22UC0010,100
2200031242,22UC0010,100
2200030916,22UC0010,100
2200033013,22UC0010,100
2200033019,22UC0010,100
2200032897,22UC0010,100
2200030779,22UC0010,100
2200032034,22UC0010,100
2200030715,22UC0010,100
2200030108,22UC0010,100
2200030652,22UC0010,100
2200030982,22UC0010,100
2200031207,22UC0010,100
2200032756,22UC0010,100
2200031851,22UC0010,100
2200030926,22UC0010,100
2200031440,22UC0010,100
2200031216,22UC0010,100
2200032298,22UC0010,100
2200031592,22UC0010,100
2200031985,22UC0010,100
2200030424,22UC0010,100
2200032126,22UC0010,100
2200039098,22UC0010,100
2200039092,22UC0010,100
2200039107,22UC0010,100
2200031239,22UC0010,100
2200039091,22UC0010,100
2200039099,22UC0010,100
2200032786,22UC0010,100
2200032362,22UC0010,100
2200032160,22UC0010,100
2200032941,22UC0010,100
2200031180,22UC0010,100
2200032738,22UC0010,100
2200030238,22UC0010,100
2200030480,22UC0010,100
2200031457,22UC0010,100
2200030026,22UC0010,100
2200031328,22UC0010,100
2200030985,22UC0010,100
2200031595,22UC0010,100
2200030529,22UC0010,100
2200030372,22UC0010,100
2200031040,22UC0010,100
2200030344,22UC0010,100
2200030382,22UC0010,100
2200031937,22UC0010,100
2200033093,22UC0010,100
2200030583,22UC0010,100
2200039089,22UC0010,100
2200039110,22UC0010,100
2200030400,22UC0010,100
2200031936,22UC0010,100
2200031367,22UC0010,100
2200032573,22UC0010,100
2200032546,22UC0010,100
2200030667,22UC0010,100
2200030595,22UC0010,100
2200032353,22UC0010,100
2200031578,22UC0010,100
2200030521,22UC0010,100
2200031585,22UC0010,100
2200032088,22UC0010,100
2200030472,22UC0010,100
2200031914,22UC0010,100
2200030880,22UC0010,100
2200032231,22UC0010,100
2200032919,22UC0010,100
2200031624,22UC0010,100
2200031091,22UC0010,100
2200032441,22UC0010,100
2200030790,22UC0010,100
2200033149,22UC0010,100
2200031764,22UC0010,100
2200030986,22UC0010,100
2200030241,22UC0010,100
2200031767,22UC0010,100
2200032866,22UC0010,100
2200032807,22UC0010,100
2200032555,22UC0010,100
2200032544,22UC0010,100
2200032519,22UC0010,100
2200031961,22UC0010,100
2200032716,22UC0010,100
2200032991,22UC0010,100
2200030878,22UC0010,100
2200031928,22UC0010,100
2200033059,22UC0010,100
2200030747,22UC0010,100
2200031849,22UC0010,100
2200030891,22UC0010,100
2200033066,22UC0010,100
2200030729,22UC0010,100
2200033070,22UC0010,100
2200030401,22UC0010,100
2200030694,22UC0010,100
2200033083,22UC0010,100
2200031753,22UC0010,100
2200030351,22UC0010,100
2200030853,22UC0010,100
2200030324,22UC0010,100
2200031029,22UC0010,100
2200030665,22UC0010,100
2200030066,22UC0010,100
2200033289,22UC0010,100
2200033199,22UC0010,100
2200030205,22UC0010,100
2200033204,22UC0010,100
2200030150,22UC0010,100
2200032981,22UC0010,100
2200030727,22UC0010,100
2200032986,22UC0010,100
2200030262,22UC0010,100
2200031286,22UC0010,100
2200030899,22UC0010,100
2200030211,22UC0010,100
2200030227,22UC0010,100
2200031332,22UC0010,100
2200030989,22UC0010,100
2200032664,22UC0010,100
2200031385,22UC0010,100
2200030964,22UC0010,100
2200031953,22UC0010,100
2200031508,22UC0010,100
2200031382,22UC0010,100
2200030914,22UC0010,100
2200031948,22UC0010,100
2200031353,22UC0010,100
2200031256,22UC0010,100
2200031672,22UC0010,100
2200031945,22UC0010,100
2200031511,22UC0010,100
2200031716,22UC0010,100
2200031452,22UC0010,100
2200031941,22UC0010,100
2200031884,22UC0010,100
2200031273,22UC0010,100
2200030888,22UC0010,100
2200031477,22UC0010,100
2200031810,22UC0010,100
2200031271,22UC0010,100
2200030784,22UC0010,100
2200031834,22UC0010,100
2200031504,22UC0010,100
2200032453,22UC0010,100
2200033155,22UC0010,100
2200032152,22UC0010,100
2200032442,22UC0010,100
2200032100,22UC0010,100
2200032476,22UC0010,100
2200032086,22UC0010,100
2200032522,22UC0010,100
2200032494,22UC0010,100
2200032151,22UC0010,100
2200032542,22UC0010,100
2200032585,22UC0010,100
2200032578,22UC0010,100
2200032156,22UC0010,100
2200032616,22UC0010,100
2200032556,22UC0010,100
2200032196,22UC0010,100
2200030220,22UC0010,100
2200032559,22UC0010,100
2200030609,22UC0010,100
2200030671,22UC0010,100
2200032561,22UC0010,100
2200031010,22UC0010,100
2200032583,22UC0010,100
2200031832,22UC0010,100
2200032584,22UC0010,100
2200032937,22UC0010,100
2200032653,22UC0010,100
2200039003,22UC0010,100
2200039015,22UC0010,100
2200032245,22UC0010,100
2200039014,22UC0010,100
2200039025,22UC0010,100
2200033235,22UC0010,100
2200039077,22UC0010,100
2200032997,22UC0010,100
2200039076,22UC0010,100
2200033084,22UC0010,100
2200039072,22UC0010,100
2200039093,22UC0010,100
2200039096,22UC0010,100
2200032936,22UC0010,100
2200033057,22UC0010,100
2200030325,22UC0010,100
2200030157,22UC0010,100
2200030506,22UC0010,100
2200030599,22UC0010,100
2200032264,22UC0010,100
2200031419,22UC0010,100
2200032324,22UC0010,100
2200039061,22UC0010,100
2200032648,22UC0010,100
2200031582,22UC0010,100
2200031771,22UC0010,100
2200030620,22UC0010,100
2200032748,22UC0010,100
2200030921,22UC0010,100
2200031151,22UC0010,100
2200032359,22UC0010,100
2200030538,22UC0010,100
2200032732,22UC0010,100
2200030726,22UC0010,100
2200030655,22UC0010,100
2200039100,22UC0010,100
2200032838,22UC0010,100
2200032409,22UC0010,100
2200033241,22UC0010,100
2200032836,22UC0010,100
2200032782,22UC0010,100
2200033119,22UC0010,100
2200032773,22UC0010,100
2200033136,22UC0010,100
2200033125,22UC0010,100
2200030856,22UC0010,100
2200033040,22UC0010,100
2200033091,22UC0010,100
2200032528,22UC0010,100
2200032524,22UC0010,100
2200033148,22UC0010,100
2200032953,22UC0010,100
2200032718,22UC0010,100
2200032831,22UC0010,100
2200030769,22UC0010,100
2200032749,22UC0010,100
2200032745,22UC0010,100
2200030346,22UC0010,100
2200032603,22UC0010,100
2200032948,22UC0010,100
2210030146,22UC0010,100
2200033147,22UC0010,100
2200031076,22UC0010,100
2200030282,22UC0010,100
2200032907,22UC0010,100
2200030616,22UC0010,100
2200032031,22UC0010,100
2200031650,22UC0010,100
2200032141,22UC0010,100
2200033219,22UC0010,100
2200030387,22UC0010,100
2200030217,22UC0010,100
2200030261,22UC0010,100
2200031933,22UC0010,100
2200031402,22UC0010,100
2200032079,22UC0010,100
2200032342,22UC0010,100
2200032318,22UC0010,100
2200032373,22UC0010,100
2200032402,22UC0010,100
2200032714,22UC0010,100
2200032947,22UC0010,100
2200032283,22UC0010,100
2200039119,22UC0010,100
2200031229,22UC0010,100
2200039163,22UC0010,100
2200033085,22UC0010,100
2200031573,22UC0010,100
2200032647,22UC0010,100
2200033296,22UC0010,100
2200030365,22UC0010,100
2200031221,22UC0010,100
2200031045,22UC0010,100
2200030158,22UC0010,100
2200032246,22UC0010,100
2200032251,22UC0010,100
2200031304,22UC0010,100
2200032845,22UC0010,100
2200030226,22UC0010,100
2200030958,22UC0010,100
2200031427,22UC0010,100
2200030427,22UC0010,100
2200030426,22UC0010,100
2200030425,22UC0010,100
2200033182,22UC0010,100
2200033218,22UC0010,100
2200031565,22UC0010,100
2200033286,22UC0010,100
2200033208,22UC0010,100
2200031559,22UC0010,100
2200033217,22UC0010,100
2200032337,22UC0010,100
2200032209,22UC0010,100
2200030295,22UC0010,100
2200033255,22UC0010,100
2200033226,22UC0010,100
2200033151,22UC0010,100
2200032375,22UC0010,100
2200030109,22UC0010,100
2200033176,22UC0010,100
2200032008,22UC0010,100
2200033146,22UC0010,100
2200032956,22UC0010,100
2200031746,22UC0010,100
2200032960,22UC0010,100
2200032614,22UC0010,100
2200033102,22UC0010,100
2200030839,22UC0010,100
2200031590,22UC0010,100
2200032352,22UC0010,100
2200032368,22UC0010,100
2200032600,22UC0010,100
2200031228,22UC0010,100
2200032401,22UC0010,100
2200032121,22UC0010,100
2200032551,22UC0010,100
2200030800,22UC0010,100
2200030355,22UC0010,100
2200032176,22UC0010,100
2200030908,22UC0010,100
2200031374,22UC0010,100
2200031130,22UC0010,100
2200030696,22UC0010,100
2200030697,22UC0010,100
2200032146,22UC0010,100
2200032455,22UC0010,100
2200033032,22UC0010,100
2200031774,22UC0010,100
2200030746,22UC0010,100
2200030370,22UC0010,100
2200033258,22UC0010,100
2200032459,22UC0010,100
2200032462,22UC0010,100
2200031909,22UC0010,100
2200031619,22UC0010,100
2200030993,22UC0010,100
2200033254,22UC0010,100
2200031244,22UC0010,100
2200033200,22UC0010,100
2200031819,22UC0010,100
2200032125,22UC0010,100
2200030962,22UC0010,100
2200031533,22UC0010,100
2200030797,22UC0010,100
2200030156,22UC0010,100
2200030059,22UC0010,100
2200030375,22UC0010,100
2200030512,22UC0010,100
2200030953,22UC0010,100
2200033166,22UC0010,100
2200031660,22UC0010,100
2200030728,22UC0010,100
2200032590,22UC0010,100
2200031536,22UC0010,100
2200031096,22UC0010,100
2200031161,22UC0010,100
2200031462,22UC0010,100
2200030711,22UC0010,100
2200039132,22UC0010,100
2200032150,22UC0010,100
2200032174,22UC0010,100
2200031426,22UC0010,100
2200030152,22UC0010,100
2200030596,22UC0010,100
2200032169,22UC0010,100
2200033130,22UC0010,100
2200031394,22UC0010,100
2200030417,22UC0010,100
2200030378,22UC0010,100
2200039136,22UC0010,100
2200031972,22UC0010,100
2200033142,22UC0010,100
2200032490,22UC0010,100
2200031409,22UC0010,100
2200031495,22UC0010,100
2200039143,22UC0010,100
2200039097,22UC0010,100
2200032263,22UC0010,100
2200030307,22UC0010,100
2200030304,22UC0010,100
2200032099,22UC0010,100
2200031787,22UC0010,100
2200031094,22UC0010,100
2200031662,22UC0010,100
2200031163,22UC0010,100
2200030765,22UC0010,100
2200031143,22UC0010,100
2200030764,22UC0010,100
2200031189,22UC0010,100
2200031117,22UC0010,100
2200032040,22UC0010,100
2200030406,22UC0010,100
2200031451,22UC0010,100
2200031949,22UC0010,100
2200030023,22UC0010,100
2200033079,22UC0010,100
2200030011,22UC0010,100
2200031134,22UC0010,100
2200032601,22UC0010,100
2200032153,22UC0010,100
2200032481,22UC0010,100
2200032321,22UC0010,100
2200030429,22UC0010,100
2200031234,22UC0010,100
2200030675,22UC0010,100
2200030672,22UC0010,100
2200030922,22UC0010,100
2200030673,22UC0010,100
2200032057,22UC0010,100
2200031341,22UC0010,100
2200032692,22UC0010,100
2200031852,22UC0010,100
2200031642,22UC0010,100
2200032843,22UC0010,100
2200031346,22UC0010,100
2200032421,22UC0010,100
2200032172,22UC0010,100
2200031761,22UC0010,100
2200032348,22UC0010,100
2200030442,22UC0010,100
2200032581,22UC0010,100
2200031413,22UC0010,100
2200032769,22UC0010,100
2200039158,22UC0010,100
2200031546,22UC0010,100
2200031749,22UC0010,100
2200031779,22UC0010,100
2200030025,22UC0010,100
2200030996,22UC0010,100
2200033174,22UC0010,100
2200032761,22UC0010,100
2200030938,22UC0010,100
2200031007,22UC0010,100
2200031187,22UC0010,100
2200030863,22UC0010,100
2200032852,22UC0010,100
2200031172,22UC0010,100
2200030435,22UC0010,100
2200031214,22UC0010,100
2200031276,22UC0010,100
2200031232,22UC0010,100
2200030653,22UC0010,100
2200031011,22UC0010,100
2200031089,22UC0010,100
2200032396,22UC0010,100
2200030436,22UC0010,100
2200030617,22UC0010,100
2200030623,22UC0010,100
2200033216,22UC0010,100
2200030942,22UC0010,100
2200030941,22UC0010,100
2200033121,22UC0010,100
2200031646,22UC0010,100
2200030691,22UC0010,100
2200030502,22UC0010,100
2200031333,22UC0010,100
2200031006,22UC0010,100
2200030629,22UC0010,100
2200032147,22UC0010,100
2200031661,22UC0010,100
2200033054,22UC0010,100
2200032395,22UC0010,100
2200031926,22UC0010,100
2200031566,22UC0010,100
2200031959,22UC0010,100
2200031263,22UC0010,100
2200031925,22UC0010,100
2200030166,22UC0010,100
2200030452,22UC0010,100
2200032286,22UC0010,100
2200031507,22UC0010,100
2200030760,22UC0010,100
2200030456,22UC0010,100
2200030740,22UC0010,100
2200030630,22UC0010,100
2200030871,22UC0010,100
2200030063,22UC0010,100
2200032338,22UC0010,100
2200030074,22UC0010,100
2200030780,22UC0010,100
2200031170,22UC0010,100
2200030285,22UC0010,100
2200030848,22UC0010,100
2200033109,22UC0010,100
2200031390,22UC0010,100
2200030829,22UC0010,100
2200032292,22UC0010,100
2200032949,22UC0010,100
2200031470,22UC0010,100
2200032207,22UC0010,100
2200039035,22UC0010,100
2200032698,22UC0010,100
2200033291,22UC0010,100
2200030081,22UC0010,100
2200032703,22UC0010,100
2200032216,22UC0010,100
2200032978,22UC0010,100
2200030570,22UC0010,100
2200032217,22UC0010,100
2200032280,22UC0010,100
2200030669,22UC0010,100
2200031709,22UC0010,100
2200031792,22UC0010,100
2200032521,22UC0010,100
2200031695,22UC0010,100
2200032915,22UC0010,100
2200032241,22UC0010,100
2200030854,22UC0010,100
2200032194,22UC0010,100
2200033243,22UC0010,100
2200030716,22UC0010,100
2200031977,22UC0010,100
2200031923,22UC0010,100
2200031252,22UC0010,100
2200030515,22UC0010,100
2200033179,22UC0010,100
2200030603,22UC0010,100
2200032778,22UC0010,100
2200033230,22UC0010,100
2200032996,22UC0010,100
2200031397,22UC0010,100
2200032071,22UC0010,100
2200030895,22UC0010,100
2200031034,22UC0010,100
2200030855,22UC0010,100
2200030845,22UC0010,100
2200031399,22UC0010,100
2200031587,22UC0010,100
2200030340,22UC0010,100
2200030263,22UC0010,100
2200030788,22UC0010,100
2200032958,22UC0010,100
2200032974,22UC0010,100
2200031342,22UC0010,100
2200031147,22UC0010,100
2200032192,22UC0010,100
2200032829,22UC0010,100
2200031534,22UC0010,100
2200031486,22UC0010,100
2200031842,22UC0010,100
2200032133,22UC0010,100
2200031981,22UC0010,100
2200031811,22UC0010,100
2200031542,22UC0010,100
2200032951,22UC0010,100
2200032649,22UC0010,100
2200032083,22UC0010,100
2200031149,22UC0010,100
2200032078,22UC0010,100
2200030057,22UC0010,100
2200030585,22UC0010,100
2200032105,22UC0010,100
2200030056,22UC0010,100
2200031423,22UC0010,100
2200031041,22UC0010,100
2200030823,22UC0010,100
2200032097,22UC0010,100
2200031414,22UC0010,100
2200032173,22UC0010,100
2200030178,22UC0010,100
2200031719,22UC0010,100
2200030598,22UC0010,100
2200030104,22UC0010,100
2200031775,22UC0010,100
2200030849,22UC0010,100
2200031323,22UC0010,100
2200030547,22UC0010,100
2200030816,22UC0010,100
2200031015,22UC0010,100
2200030874,22UC0010,100
2200030248,22UC0010,100
2200031703,22UC0010,100
2200030925,22UC0010,100
2200031915,22UC0010,100
2200031169,22UC0010,100
2200030233,22UC0010,100
2200032304,22UC0010,100
2200031266,22UC0010,100
2200030810,22UC0010,100
2200032484,22UC0010,100
2200033285,22UC0010,100
2200030923,22UC0010,100
2200033086,22UC0010,100
2200030473,22UC0010,100
2200032608,22UC0010,100
2200032255,22UC0010,100
2200031645,22UC0010,100
2200030992,22UC0010,100
2200030447,22UC0010,100
2200030014,22UC0010,100
2200031741,22UC0010,100
2200031386,22UC0010,100
2200030139,22UC0010,100
2200030947,22UC0010,100
2200032487,22UC0010,100
2200030330,22UC0010,100
2200030392,22UC0010,100
2200031050,22UC0010,100
2200032199,22UC0010,100
2200031877,22UC0010,100
2200031659,22UC0010,100
2200031711,22UC0010,100
2200032847,22UC0010,100
2200032909,22UC0010,100
2200032376,22UC0010,100
2200031699,22UC0010,100
2200032454,22UC0010,100
2200032477,22UC0010,100
2200030794,22UC0010,100
2200031265,22UC0010,100
2200030353,22UC0010,100
2200031246,22UC0010,100
2200031562,22UC0010,100
2200031527,22UC0010,100
2200031540,22UC0010,100
2200031245,22UC0010,100
2200030931,22UC0010,100
2200031226,22UC0010,100
2200031132,22UC0010,100
2200031501,22UC0010,100
2200032052,22UC0010,100
2200030287,22UC0010,100
2200030994,22UC0010,100
2200030293,22UC0010,100
2200031344,22UC0010,100
2200032627,22UC0010,100
2200030310,22UC0010,100
2200032855,22UC0010,100
2200031640,22UC0010,100
2200031808,22UC0010,100
2200030927,22UC0010,100
2200030635,22UC0010,100
2200032134,22UC0010,100
2200032988,22UC0010,100
2200032980,22UC0010,100
2200032398,22UC0010,100
2200031196,22UC0010,100
2200031686,22UC0010,100
2200032515,22UC0010,100
2200031502,22UC0010,100
2200030136,22UC0010,100
2200030822,22UC0010,100
2200030692,22UC0010,100
2200031340,22UC0010,100
2200032882,22UC0010,100
2200031788,22UC0010,100
2200030702,22UC0010,100
2200031681,22UC0010,100
2200031281,22UC0010,100
2200031466,22UC0010,100
2200039016,22UC0010,100
2200031370,22UC0010,100
2200031505,22UC0010,100
2200032265,22UC0010,100
2200030523,22UC0010,100
2200031087,22UC0010,100
2200032474,22UC0010,100
2200030043,22UC0010,100
2200030654,22UC0010,100
2200030315,22UC0010,100
2200032534,22UC0010,100
2200031178,22UC0010,100
2200030987,22UC0010,100
2200032028,22UC0010,100
2200030710,22UC0010,100
2200032979,22UC0010,100
2200030221,22UC0010,100
2200030532,22UC0010,100
2200030612,22UC0010,100
2200032463,22UC0010,100
2200030245,22UC0010,100
2200032700,22UC0010,100
2200032470,22UC0010,100
2200032339,22UC0010,100
2200030951,22UC0010,100
2200032029,22UC0010,100
2200031482,22UC0010,100
2200031122,22UC0010,100
2200030433,22UC0010,100
2200030481,22UC0010,100
2200030641,22UC0010,100
2200030651,22UC0010,100
2200031195,22UC0010,100
2200030809,22UC0010,100
2200030885,22UC0010,100
2200032595,22UC0010,100
2200030514,22UC0010,100
2200032968,22UC0010,100
2200032424,22UC0010,100
2200032689,22UC0010,100
2200030186,22UC0010,100
2200031368,22UC0010,100
2200031620,22UC0010,100
2200031666,22UC0010,100
2200031818,22UC0010,100
2200031049,22UC0010,100
2200030574,22UC0010,100
2200030573,22UC0010,100
2200031693,22UC0010,100
2200031671,22UC0010,100
2200032183,22UC0010,100
2200031752,22UC0010,100
2200030455,22UC0010,100
2200030165,22UC0010,100
2200031602,22UC0010,100
2200032512,22UC0010,100
2200030896,22UC0010,100
2200030575,22UC0010,100
2200032607,22UC0010,100
2200030367,22UC0010,100
2200031436,22UC0010,100
2200031068,22UC0010,100
2200032644,22UC0010,100
2200032896,22UC0010,100
2200032813,22UC0010,100
2200030689,22UC0010,100
2200030650,22UC0010,100
2200031591,22UC0010,100
2200033118,22UC0010,100
2200032416,22UC0010,100
2200032310,22UC0010,100
2200032258,22UC0010,100
2200031173,22UC0010,100
2200032599,22UC0010,100
2200039018,22UC0010,100
2200031965,22UC0010,100
2200031320,22UC0010,100
2200032124,22UC0010,100
2200030075,22UC0010,100
2200030420,22UC0010,100
2200031878,22UC0010,100
2200039051,22UC0010,100
2200030405,22UC0010,100
2200030053,22UC0010,100
2200031026,22UC0010,100
2200032844,22UC0010,100
2200031416,22UC0010,100
2200032504,22UC0010,100
2200031784,22UC0010,100
2200031794,22UC0010,100
2200030366,22UC0010,100
2200030289,22UC0010,100
2200030301,22UC0010,100
2200030155,22UC0010,100
2200032456,22UC0010,100
2200030454,22UC0010,100
2200031924,22UC0010,100
2200030288,22UC0010,100
2200033122,22UC0010,100
2200033132,22UC0010,100
2200031786,22UC0010,100
2200032840,22UC0010,100
2200031957,22UC0010,100
2200032317,22UC0010,100
2200032886,22UC0010,100
2200032890,22UC0010,100
2200033115,22UC0010,100
2200032410,22UC0010,100
2200032791,22UC0010,100
2200030834,22UC0010,100
2200031194,22UC0010,100
2200031688,22UC0010,100
2200032220,22UC0010,100
2200031513,22UC0010,100
2200030138,22UC0010,100
2200032407,22UC0010,100
2200030804,22UC0010,100
2200030147,22UC0010,100
2200030548,22UC0010,100
2200030393,22UC0010,100
2200032357,22UC0010,100
2200039022,22UC0010,100
2200031136,22UC0010,100
2200033245,22UC0010,100
2200039020,22UC0010,100
2200032386,22UC0010,100
2200032693,22UC0010,100
2200039139,22UC0010,100
2200030407,22UC0010,100
2200031789,22UC0010,100
2200032668,22UC0010,100
2200030704,22UC0010,100
2200030478,22UC0010,100
2200030470,22UC0010,100
2200030028,22UC0010,100
2200031199,22UC0010,100
2200031412,22UC0010,100
2200032015,22UC0010,100
2200031952,22UC0010,100
2200031101,22UC0010,100
2200039150,22UC0010,100
2200033034,22UC0010,100
2200030739,22UC0010,100
2200039127,22UC0010,100
2200032051,22UC0010,100
2200039094,22UC0010,100
2200039117,22UC0010,100
2200031641,22UC0010,100
2200031567,22UC0010,100
2200031275,22UC0010,100
2200039131,22UC0010,100
2200039146,22UC0010,100
2200032737,22UC0010,100
2200031694,22UC0010,100
2200030200,22UC0010,100
2200030202,22UC0010,100
2200030183,22UC0010,100
2200031378,22UC0010,100
2200031825,22UC0010,100
2200030145,22UC0010,100
2200030698,22UC0010,100
2200032602,22UC0010,100
2200030207,22UC0010,100
2200032604,22UC0010,100
2200031108,22UC0010,100
2200039124,22UC0010,100
2200032165,22UC0010,100
2200031291,22UC0010,100
2200031976,22UC0010,100
2200032181,22UC0010,100
2200030052,22UC0010,100
2200033231,22UC0010,100
2200031317,22UC0010,100
2200010029,22UC0010,100
2200030331,22UC0010,100
2200033266,22UC0010,100
2200031684,22UC0010,100
2200030879,22UC0010,100
2200033270,22UC0010,100
2200031850,22UC0010,100
2200031743,22UC0010,100
2200031498,22UC0010,100
2200030488,22UC0010,100
2200031586,22UC0010,100
2200031164,22UC0010,100
2200031296,22UC0010,100
2200030559,22UC0010,100
2200031830,22UC0010,100
2200030176,22UC0010,100
2200033053,22UC0010,100
2200033138,22UC0010,100
2200031387,22UC0010,100
2200031415,22UC0010,100
2200033170,22UC0010,100
2200032394,22UC0010,100
2200031255,22UC0010,100
2200032934,22UC0010,100
2200031352,22UC0010,100
2200032234,22UC0010,100
2200030335,22UC0010,100
2200031910,22UC0010,100
2200031802,22UC0010,100
2200031183,22UC0010,100
2200030732,22UC0010,100
2200031820,22UC0010,100
2200030419,22UC0010,100
2200030774,22UC0010,100
2200030421,22UC0010,100
2200032013,22UC0010,100
2200031420,22UC0010,100
2200031663,22UC0010,100
2200030587,22UC0010,100
2200031667,22UC0010,100
2200030300,22UC0010,100
2200033077,22UC0010,100
2200032743,22UC0010,100
2200030503,22UC0010,100
2200033160,22UC0010,100
2200032228,22UC0010,100
2200031946,22UC0010,100
2200032571,22UC0010,100
2200031285,22UC0010,100
2200031279,22UC0010,100
2200039109,22UC0010,100
2200039075,22UC0010,100
2200030777,22UC0010,100
2200033164,22UC0010,100
2200032531,22UC0010,100
2200030234,22UC0010,100
2200030201,22UC0010,100
2200031337,22UC0010,100
2200030048,22UC0010,100
2200032115,22UC0010,100
